PID,x,y
5867,71.06516,-14.235332
5868,-67.126854,-1.4161721
5869,10.2533,-18.736933
5870,-7.6562934,53.286922
5871,-11.474816,-1.1620209
5872,-71.332016,-5.043399
5873,-45.6909,1.9591498
5874,1.8088233,53.4795
5875,60.1591,-10.1103325
5876,39.862663,-22.033375
5877,64.979095,-16.896059
5878,-32.30272,-7.6114297
5879,59.85419,-25.669325
5880,-7.5586767,-15.588246
5881,2.970789,-19.429865
5882,-13.657392,50.503033
5883,38.161526,2.495439
5884,-92.523094,-9.394779
5885,1.4146069,55.381207
5886,51.12308,-12.274495
5887,-8.392121,54.17024
5888,-8.087384,54.209034
5889,-26.537098,7.632414
5890,-68.86738,2.088099
5891,49.373775,-10.792195
5892,-20.337492,-15.157428
5893,-53.12609,-2.8915827
5894,-6.7506247,53.91435
5895,-0.55989087,22.649282
5896,-82.43029,-7.701917
5897,37.830517,-4.4428477
5898,-52.90853,2.5896137
5899,-24.59596,-1.0020773
5900,-12.269697,15.624319
5901,56.138954,-20.310646
5902,-36.000957,-3.981934
5903,0.079739355,54.603733
5904,-33.249638,-8.702139
5905,-71.75432,-8.066727
5906,-64.22308,-2.9119062
5907,-12.850288,51.52977
5908,-48.91806,-8.061987
5909,-13.438402,50.737885
5910,59.3266,-14.108032
5911,-78.01213,-7.085757
5912,-8.97855,53.98328
5913,31.91174,-28.148699
5914,-1.6505246,-18.23543
5915,-12.070778,31.48778
5916,-6.5241013,52.935917
5917,46.82024,-10.688158
5918,0.5998894,24.442715
5919,-100.03847,-12.235168
5920,-8.975627,46.36793
5921,2.1986954,24.117773
5922,-2.267482,48.058605
5923,13.380893,-17.536192
5924,-77.054085,-8.038258
5925,-67.22983,-1.181143
5926,-3.5237772,47.221233
5927,-5.679867,53.26345
5928,-25.032185,-11.834137
5929,-10.041231,42.651394
5930,37.653774,-5.0402603
5931,37.406723,-4.556365
5932,-77.493774,-1.5628514
5933,-14.235652,22.240053
5934,-26.505426,2.7471857
5935,51.580215,-2.8154204
5936,-14.938885,0.4995989
5937,0.26620418,21.82985
5938,-6.656525,52.68102
5939,1.0402042,21.813356
5940,-7.420292,54.02927
5941,-35.773838,-9.006695
5942,0.9321674,51.3027
5943,37.910847,-2.7830944
5944,-0.5820758,22.448154
5945,36.999893,-4.766484
5946,37.0528,-2.8405287
5947,-0.22237147,52.006702
5948,50.271564,-11.806724
5949,25.331144,-21.392508
5950,38.297207,-5.066717
5951,-100.81153,-12.699709
5952,-51.303238,-8.351807
5953,46.834343,-10.147417
5954,0.23104656,22.620628
5955,-78.44542,-7.8783274
5956,-22.745523,-11.078672
5957,-11.860548,-5.282173
5958,45.54031,-7.667125
5959,-74.74472,-8.844671
5960,12.371232,-21.762688
5961,42.101273,-31.08623
5962,-0.46202248,21.78824
5963,1.1114993,23.060768
5964,11.803769,-13.608181
5965,40.93869,-22.140772
5966,-34.91298,-10.045123
5967,38.576645,-32.6754
5968,-10.39381,35.702015
5969,-59.33177,-1.6686573
5970,-2.143418,47.98216
5971,-15.227223,24.076317
5972,-39.450928,-5.2979
5973,38.25227,-32.28186
5974,38.926342,2.4463818
5975,-10.293667,11.22329
5976,-66.42645,-4.651522
5977,-10.478921,-5.032735
5978,-20.961996,-13.651799
5979,38.48066,3.5302157
5980,-57.715694,-10.213136
5981,-0.73218644,22.382736
5982,36.70596,-29.605135
5983,37.95841,0.9252243
5984,-33.18111,-11.8826275
5985,-37.765797,-15.010059
5986,25.242758,-22.723295
5987,-59.318634,6.7231817
5988,-2.6930425,54.592274
5989,-20.59012,-13.020958
5990,43.060295,-28.281473
5991,37.585617,-3.9016397
5992,36.699142,-29.56976
5993,0.26848808,52.308044
5994,31.914097,-28.252745
5995,-0.45092964,21.789942
5996,-10.581304,11.012646
5997,36.621628,-4.7632327
5998,-68.314766,-3.8817716
5999,44.304367,-27.650028
6000,37.916805,-32.41674
6001,-89.83814,-6.258573
6002,-95.67429,-9.304193
6003,-57.260727,3.962647
6004,-0.9446048,21.598864
6005,-0.050607253,22.543968
6006,40.211933,-32.35397
6007,19.979095,-34.599537
6008,-8.545216,47.747536
6009,-35.530415,-13.371373
6010,37.080967,-4.000546
6011,-98.68737,-10.17711
6012,3.1638992,48.427876
6013,42.115078,-31.469963
6014,13.394084,-20.73197
6015,-4.893677,49.127235
6016,-29.652832,-16.030365
6017,-35.710392,-10.925108
6018,52.199753,-25.950865
6019,9.739877,39.982643
6020,13.13786,-22.527075
6021,-4.8978353,54.508976
6022,-16.830627,-9.514718
6023,19.759024,-34.182945
6024,-2.0619383,49.428524
6025,36.823105,-4.812658
6026,-79.262115,-5.412607
6027,-49.041256,-3.1395574
6028,-31.414125,-11.174482
6029,38.004627,3.0416164
6030,38.350258,-32.750565
6031,6.519853,-19.75947
6032,12.559971,-22.195234
6033,-77.98929,-6.608648
6034,39.034924,1.4721271
6035,-13.947549,-7.2828546
6036,-6.1000834,-11.854528
6037,-18.204165,16.894842
6038,37.109215,1.0333983
6039,0.97551066,22.196247
6040,-16.937756,44.381973
6041,-14.700037,49.45512
6042,-4.209516,-9.002834
6043,37.430817,-3.7760217
6044,36.989147,-33.189373
6045,-4.9991126,-8.456023
6046,-5.856928,0.99558735
6047,6.387637,-19.846573
6048,1.7345576,-17.546288
6049,12.665267,-22.074947
6050,3.618566,-11.107643
6051,0.6345061,21.929039
6052,4.024582,50.53207
6053,37.293736,1.7211359
6054,-33.5476,6.1931477
6055,-10.2758875,11.418567
6056,-16.364763,47.052177
6057,-35.569534,-12.967303
6058,-10.932582,10.95725
6059,-0.13091801,21.913641
6060,-23.86961,-0.4400109
6061,3.7765133,47.2778
6062,-88.20823,-8.460952
6063,38.111515,-2.6967463
6064,-36.526344,-9.45001
6065,-0.54120004,21.900373
6066,19.142836,-36.23644
6067,-11.668306,52.132305
6068,-47.29575,2.4986744
6069,-13.147798,-15.182761
6070,-12.017168,51.236004
6071,-97.49341,-11.16295
6072,-6.7433186,53.80619
6073,-2.003046,52.254105
6074,-11.589472,52.289852
6075,-32.566006,-12.253973
6076,-83.941925,-11.229469
6077,-88.78176,-8.495586
6078,4.6029115,49.63925
6079,3.9488697,-11.722269
6080,-98.6666,-7.9222984
6081,-9.369856,31.40347
6082,56.716095,-19.886513
6083,3.8562713,-11.538148
6084,-84.64738,-10.901054
6085,13.04676,-20.712328
6086,38.019318,-0.84020543
6087,-0.017540287,22.354813
6088,-79.00601,-7.8464513
6089,22.98451,-21.945969
6090,-1.0967358,22.335592
6091,-5.920318,51.16783
6092,-96.00417,-11.601806
6093,-6.643197,54.398014
6094,-32.875088,-12.947813
6095,37.597218,-2.934681
6096,-9.144203,54.38598
6097,37.71111,-2.1122866
6098,-87.63159,-9.359909
6099,-88.754036,-3.1184375
6100,-3.036023,54.019512
6101,37.243,-32.500492
6102,-13.494226,11.445042
6103,-12.294981,-2.2608528
6104,-9.952411,22.383064
6105,-16.058664,19.334578
6106,-32.189976,-11.51778
6107,38.52755,-29.036573
6108,-44.55994,-7.3696666
6109,3.482813,49.682297
6110,-89.01502,-5.239841
6111,-97.2583,-9.204933
6112,1.516429,21.852655
6113,-3.937227,53.620457
6114,41.554417,-34.38555
6115,64.029526,-12.965834
6116,46.30169,-10.861319
6117,17.99649,-38.759575
6118,-5.266131,54.017128
6119,11.603021,-20.850864
6120,-3.817577,54.72463
6121,42.620037,-22.944118
6122,36.519302,0.5247908
6123,-18.629879,20.213663
6124,-10.110771,47.788452
6125,-85.03516,-7.098306
6126,-6.5820894,22.21345
6127,32.336628,-27.027973
6128,-10.496091,35.2388
6129,37.608147,-2.0273857
6130,-2.1614394,47.273907
6131,-62.985405,-1.6882324
6132,-98.6558,-12.607976
6133,3.921183,-11.455739
6134,24.20794,-22.174664
6135,-33.239044,-12.275206
6136,20.807585,-36.802902
6137,36.020107,-33.510822
6138,-22.598867,-11.000903
6139,-98.383255,-11.897012
6140,-15.182956,-8.693412
6141,4.9599886,51.27235
6142,-79.71827,-10.794162
6143,-99.37152,-13.782328
6144,4.0821595,-24.319946
6145,-76.546936,-6.0213065
6146,-99.90861,-12.256298
6147,-12.647808,25.311073
6148,-9.837097,32.46097
6149,10.434177,-26.09207
6150,-100.72103,-12.712088
6151,-67.39547,-4.278193
6152,36.944645,0.81044376
6153,45.543118,-17.42032
6154,-83.2023,-10.47813
6155,-10.177592,44.35201
6156,-1.1331891,54.789383
6157,-11.508361,43.386642
6158,-14.482432,14.804172
6159,-10.444846,-10.566086
6160,-59.16761,6.7510886
6161,-51.02395,4.9942675
6162,-18.848404,-11.044159
6163,-38.92306,-7.951732
6164,29.53837,-24.391739
6165,30.278475,-24.87445
6166,-5.547241,-11.847467
6167,-7.657767,46.79336
6168,-12.694428,24.544771
6169,-17.87327,43.871006
6170,0.3175875,52.71542
6171,-83.15374,-9.969762
6172,-36.203957,-4.9742417
6173,-11.683998,48.81707
6174,13.803391,-21.10417
6175,-9.507957,-11.573129
6176,-24.10518,-5.778441
6177,-23.836803,-12.009739
6178,33.515648,-22.356466
6179,-83.99453,-4.371556
6180,-1.4392657,-3.352533
6181,-0.8832567,29.112677
6182,-15.706068,-8.43162
6183,-63.397823,6.715591
6184,-75.42682,-4.708526
6185,-102.597305,-13.654081
6186,-4.875193,47.62287
6187,1.8224368,53.001705
6188,-5.6998825,-12.0918665
6189,-7.645461,30.388884
6190,-18.294216,1.6060563
6191,-8.879256,44.412884
6192,-32.532276,-0.5446478
6193,-13.470486,-3.9699547
6194,-31.3288,-10.151774
6195,-6.169203,-11.727964
6196,-8.930947,42.9149
6197,41.11544,-32.96676
6198,44.7741,-28.453403
6199,-18.575794,44.586338
6200,37.010525,-2.4548364
6201,-12.992409,-3.8085222
6202,47.33718,-16.670975
6203,4.789496,49.010574
6204,41.44384,-32.51689
6205,49.311066,-8.209451
6206,42.65546,-25.947609
6207,-16.056871,-8.409722
6208,40.036926,-30.25239
6209,-9.628257,49.19199
6210,-6.1045327,51.87579
6211,-76.20007,-4.223437
6212,14.5232725,-24.080624
6213,-15.201052,48.73817
6214,-5.5360193,54.333767
6215,-2.493498,55.187843
6216,45.511086,-28.916544
6217,-8.606005,53.316227
6218,-36.092564,-4.655889
6219,-60.429462,-4.1463485
6220,-14.197365,14.268657
6221,-6.1900797,53.74128
6222,44.15625,-27.46522
6223,-8.973876,53.13694
6224,40.472576,-31.6233
6225,35.090714,-3.378195
6226,-15.76351,-5.4337783
6227,46.83272,-9.017657
6228,1.6103445,-17.47682
6229,-72.26171,-2.5465221
6230,41.65903,-32.448288
6231,46.37262,-8.337439
6232,46.541397,-8.401722
6233,-9.276781,23.145578
6234,37.9535,-3.3068047
6235,-38.709454,-6.8011875
6236,44.515865,-29.613716
6237,-36.46792,-10.282971
6238,42.92094,-28.13085
6239,-32.379173,-7.592562
6240,35.016827,-3.4544082
6241,-84.84365,-4.7528763
6242,-15.154049,48.953293
6243,45.031452,-29.905592
6244,-17.17272,26.644081
6245,-15.021376,-8.335837
6246,34.6743,-3.2924025
6247,34.140408,-30.7834
6248,-19.203123,43.249943
6249,34.761837,-3.4028425
6250,-9.755353,42.97743
6251,-102.45118,-13.5849905
6252,-6.2112603,-11.707954
6253,-63.56493,3.390556
6254,21.644218,-28.477
6255,-9.309134,45.75704
6256,-78.65768,-0.28085062
6257,-8.78248,-8.331792
6258,-47.954807,-5.350324
6259,34.228867,-30.768122
6260,37.170506,3.7339554
6261,-8.20689,33.572617
6262,-77.879364,-5.9164925
6263,52.729298,-5.6397886
6264,-15.195689,-8.218337
6265,43.08086,-29.642445
6266,44.442158,-28.496134
6267,-24.045666,-11.90881
6268,-37.361385,-5.654842
6269,-15.094962,-8.330012
6270,35.74987,-3.5963395
6271,32.4313,-29.034954
6272,44.70823,-29.32005
6273,36.54189,-21.699913
6274,47.239307,-29.248066
6275,-10.848637,-5.0353456
6276,10.115659,-21.228369
6277,-86.41745,-4.5443244
6278,-94.366516,-9.402722
6279,-15.138956,49.595406
6280,-75.79257,-3.8393786
6281,41.013657,-30.900541
6282,-12.118575,23.152447
6283,45.95053,-28.763372
6284,4.863459,-22.94678
6285,9.819495,-21.583023
6286,38.620895,-23.866634
6287,3.3266306,52.968445
6288,-5.280223,51.973553
6289,32.39409,-29.214817
6290,-9.099585,41.28591
6291,39.797188,-33.62568
6292,37.295242,-31.394024
6293,-16.052765,48.30996
6294,46.669724,-7.2864814
6295,16.096872,-26.857224
6296,21.916494,-27.460741
6297,47.916203,-7.4296985
6298,36.976276,3.183309
6299,-98.79543,-12.212898
6300,-18.529861,42.532185
6301,-7.2843943,47.460766
6302,-102.43227,-13.540093
6303,1.162996,50.323483
6304,39.21169,-32.785503
6305,41.40119,-33.08701
6306,44.135574,12.093004
6307,-7.558213,50.24457
6308,43.12767,-32.389637
6309,45.82931,-30.893362
6310,45.016514,-31.194054
6311,-55.88802,-6.1789193
6312,-59.9651,-4.0600276
6313,35.487362,-3.454621
6314,44.80144,-31.571524
6315,44.505447,-32.056244
6316,-0.41830128,33.65633
6317,-30.563421,-14.540399
6318,51.72055,-7.1145377
6319,43.751305,-29.978355
6320,3.0850203,52.53848
6321,-13.378802,21.600689
6322,-10.804691,41.863678
6323,45.50179,-29.631348
6324,-81.44754,-3.3371453
6325,-28.59497,-9.209597
6326,42.80752,-31.111252
6327,43.47687,-31.249752
6328,47.649452,-6.897276
6329,44.929237,-28.967058
6330,-18.071924,45.69017
6331,-17.735735,45.958656
6332,-97.37225,-11.61505
6333,3.0069506,-25.03238
6334,-54.440388,-7.9557757
6335,45.44902,-13.406498
6336,-5.7610397,52.306858
6337,49.20466,-30.169369
6338,-98.80365,-11.937329
6339,-17.046288,43.745342
6340,0.5571839,55.887608
6341,-101.08539,-13.0975485
6342,-26.113789,9.252111
6343,1.3867475,26.310457
6344,44.619293,-33.26633
6345,2.5813527,-16.35454
6346,-25.836975,-9.955354
6347,39.24882,-32.013073
6348,-91.398506,-10.641465
6349,38.04476,-33.6694
6350,52.815483,-6.2605624
6351,-97.490364,-11.535519
6352,43.135803,-33.562325
6353,-10.914188,41.6782
6354,-4.2444863,-9.064157
6355,-10.763711,32.214046
6356,57.482567,-20.683065
6357,52.619183,-6.756267
6358,-15.512384,42.889755
6359,-20.746317,-11.66888
6360,-17.786846,45.20709
6361,50.000267,-30.110085
6362,53.27091,-27.105272
6363,44.678974,-30.713055
6364,-17.332819,43.234646
6365,39.084812,2.2310414
6366,-61.90707,-4.778378
6367,-40.870876,-5.663281
6368,-14.096537,49.885857
6369,-85.27087,-5.4140306
6370,43.093544,-33.948174
6371,-85.21068,-5.898732
6372,18.267342,-39.566086
6373,50.674213,-7.371878
6374,53.340153,-5.6513476
6375,43.80977,-33.771286
6376,-1.7770045,-14.95991
6377,56.02542,-20.843904
6378,41.509377,-22.023792
6379,-9.449245,31.652546
6380,-21.89134,11.374566
6381,-8.130703,53.255283
6382,45.15856,-33.333317
6383,43.71177,-31.80473
6384,39.62925,0.07989916
6385,45.369457,-29.324137
6386,-16.4512,-3.3664699
6387,-7.381159,54.430122
6388,-97.557045,-12.734514
6389,23.177855,-23.014168
6390,-6.1854367,42.234917
6391,2.1630368,-16.815517
6392,-12.496324,44.642277
6393,51.163895,-6.3624215
6394,-7.416023,54.039104
6395,36.327744,-4.8743596
6396,-16.239052,20.219057
6397,-7.2804623,54.0132
6398,7.9253936,-6.171045
6399,-73.14683,-0.64050144
6400,-0.49793684,-5.37153
6401,16.613117,-8.775425
6402,-13.21742,52.09573
6403,14.291399,-22.811466
6404,35.560585,-3.392342
6405,1.273832,55.92816
6406,54.33206,-4.1877165
6407,-17.196375,42.208817
6408,-23.020145,2.0067396
6409,-3.5040963,49.367798
6410,-93.095894,-8.163771
6411,24.776066,3.0983431
6412,39.677742,-0.31419203
6413,-59.580452,0.079406895
6414,-75.06546,-4.274259
6415,43.509396,-31.77591
6416,39.66755,-32.495052
6417,-7.7919984,51.39187
6418,36.072372,-4.0135756
6419,-2.890679,28.493896
6420,15.757424,-8.148161
6421,-8.329123,-11.851623
6422,-35.950214,1.6537197
6423,-6.458891,49.04838
6424,-17.581238,45.09957
6425,39.536114,2.158582
6426,-14.927693,48.020905
6427,-43.914425,-7.3494325
6428,-55.845448,-4.290151
6429,47.214428,-28.986189
6430,-5.851483,26.241693
6431,-80.86211,-3.385961
6432,39.350334,1.6758393
6433,-17.053223,26.814947
6434,51.597553,-7.006707
6435,38.01776,-35.223366
6436,-8.428234,31.642729
6437,-72.947174,-3.1124008
6438,37.843193,-33.310497
6439,1.7862444,55.698906
6440,41.69218,-30.50952
6441,1.3229004,-5.4871535
6442,18.0144,-30.199663
6443,44.987328,-28.61232
6444,9.349592,-15.631889
6445,44.186752,-29.568535
6446,16.914461,-30.79082
6447,-39.05973,-4.277318
6448,13.701827,-22.968271
6449,-16.406277,46.44231
6450,38.68629,-34.5455
6451,-17.885351,46.62961
6452,12.574998,-7.0619473
6453,46.35448,-16.381231
6454,44.24435,-32.16115
6455,3.2053328,51.4927
6456,-5.1774864,48.135555
6457,6.590586,-13.145625
6458,4.04494,54.240227
6459,-5.723149,-11.827817
6460,51.324364,-28.454668
6461,43.852947,11.013918
6462,-22.454672,-11.036856
6463,0.6572023,-17.438221
6464,47.264675,-8.428081
6465,-4.905306,50.51254
6466,44.224247,-9.13112
6467,-59.03281,6.707605
6468,-11.970818,44.031567
6469,-17.470367,44.926624
6470,42.53141,-29.177286
6471,20.85742,-22.777502
6472,46.57583,-28.988182
6473,26.21589,-29.969446
6474,42.248474,-29.163317
6475,-2.0633721,-11.764453
6476,-10.241639,-14.687252
6477,38.203476,-33.792824
6478,-6.1025486,29.1033
6479,17.757793,-37.888176
6480,40.742073,-32.954967
6481,39.939606,0.6866806
6482,-85.140625,-10.369718
6483,3.7836428,-18.990974
6484,-43.537827,-3.5965073
6485,-12.522051,44.594246
6486,44.44002,-8.962858
6487,36.74238,0.70660055
6488,-86.27125,-5.2887244
6489,-13.563609,48.72698
6490,41.365036,-27.951847
6491,-0.49954718,51.392563
6492,-68.3586,-2.7577977
6493,-33.00667,-10.174979
6494,50.22503,-29.164122
6495,50.05509,-4.862255
6496,1.1736007,-18.661999
6497,-7.8410354,53.225384
6498,-15.364079,47.277283
6499,3.529814,-18.987923
6500,-14.053953,48.857708
6501,39.761795,2.3810005
6502,-13.680374,49.49093
6503,38.05101,-35.3814
6504,57.022205,-24.255508
6505,-14.122672,49.646877
6506,44.269817,-28.966934
6507,2.5444992,55.531017
6508,46.316036,-8.9084835
6509,29.043568,-31.67914
6510,-15.931245,-11.020699
6511,40.890076,-27.587149
6512,-8.343103,53.36769
6513,-51.4497,-6.9333076
6514,16.377802,-33.345524
6515,43.07931,11.682439
6516,-2.387582,47.8997
6517,-13.893308,29.039986
6518,-70.333435,-4.3347015
6519,12.051887,-22.706234
6520,-14.12074,-11.382954
6521,55.71347,-25.995975
6522,51.990055,-5.7298717
6523,45.895813,-30.469376
6524,41.71262,-27.903759
6525,-12.366432,43.957367
6526,-4.395719,55.1902
6527,-8.139746,52.87357
6528,-17.514679,-10.269099
6529,-4.387228,48.74017
6530,0.610728,49.136425
6531,50.979267,-5.5810785
6532,-3.9694066,26.537724
6533,20.480307,-31.691908
6534,41.504982,-22.302404
6535,-99.12462,-11.6355505
6536,54.076504,-26.815207
6537,-77.612274,-3.442024
6538,41.345875,-32.646805
6539,43.054493,-28.12907
6540,-46.45479,-2.2784722
6541,2.4402711,-15.871072
6542,39.588543,3.3612406
6543,-93.309525,-8.679583
6544,-3.726131,47.74397
6545,40.938198,-30.749739
6546,-10.129357,32.828472
6547,-83.52416,-3.8478348
6548,50.490993,-3.9544342
6549,17.394081,-30.073097
6550,3.4451468,-24.496725
6551,45.43886,-28.563517
6552,-9.755274,49.959454
6553,19.66606,-39.598145
6554,-92.832985,-8.308941
6555,-10.322165,32.889786
6556,-9.321657,46.80066
6557,45.693077,10.5264435
6558,46.81454,-30.641499
6559,-2.5729961,-2.9121716
6560,50.467392,-4.3141036
6561,-17.833012,44.112198
6562,44.486946,-31.216002
6563,-37.251404,-7.2282104
6564,-17.993559,45.41334
6565,56.708183,-25.538876
6566,-6.6680837,-12.82479
6567,-5.6232767,-17.158737
6568,38.655563,-0.57234275
6569,-10.128972,50.71782
6570,52.821835,-27.520649
6571,-6.5823154,47.06832
6572,-56.44503,-8.81839
6573,-54.11024,-4.167565
6574,46.649437,-7.152397
6575,-17.107265,-7.644775
6576,10.540863,-22.564665
6577,-10.1897135,47.328224
6578,-11.172059,51.48836
6579,-10.35243,11.579353
6580,-17.06081,-10.454672
6581,-60.242897,-6.1760764
6582,7.500252,-6.038797
6583,46.19608,-32.677944
6584,1.976492,55.93994
6585,43.17117,-29.41728
6586,-5.1856403,33.442085
6587,-68.62107,-2.282161
6588,-69.003235,-3.2580469
6589,56.568626,-25.657253
6590,-30.042131,-8.6117115
6591,-12.783371,-6.6428566
6592,1.7934126,51.842445
6593,-24.013357,-0.74927694
6594,36.642094,-35.770657
6595,51.528854,-3.054257
6596,-81.58061,-2.4295733
6597,48.150295,-7.120218
6598,45.50518,12.645738
6599,33.931606,-29.790901
6600,-32.17991,-10.1266165
6601,20.807137,-30.793575
6602,-11.044445,-11.617975
6603,-10.70362,29.559996
6604,24.820412,-23.34212
6605,-16.030998,-12.5168915
6606,-52.74684,-7.5272355
6607,-17.432734,44.900364
6608,44.256496,-31.802687
6609,-17.381447,41.74663
6610,43.617508,-29.128725
6611,67.62499,-19.302973
6612,1.0864465,57.007725
6613,-7.711765,47.92288
6614,45.72853,-30.53447
6615,50.40811,-28.63396
6616,-12.275388,51.077095
6617,42.540745,-32.80114
6618,2.4231038,55.708492
6619,-4.7992597,-14.727797
6620,-98.79255,-12.424937
6621,-18.889246,-15.456306
6622,-77.275314,-4.0145946
6623,45.11143,-31.922209
6624,41.9575,-29.939093
6625,-54.86811,-3.5515919
6626,46.85958,-32.423134
6627,-8.238862,-12.396496
6628,-13.961385,48.327663
6629,51.428577,-26.407534
6630,-30.68874,-8.967178
6631,-6.836983,31.776693
6632,-81.68985,-6.4345
6633,-64.26581,2.9244611
6634,-15.402686,46.990353
6635,-17.491928,45.106422
6636,-17.899168,-8.399614
6637,-22.392847,1.7945518
6638,-2.24527,-16.93515
6639,-87.163414,-6.711927
6640,3.9398148,50.759987
6641,1.7226113,-23.017548
6642,-18.990692,20.248072
6643,17.423538,-29.358545
6644,-8.835351,-12.813883
6645,-7.805104,23.573076
6646,-9.156879,48.792194
6647,-15.553731,-0.51755023
6648,9.342384,-23.94289
6649,46.52273,-30.876226
6650,50.469006,-3.6869287
6651,11.276143,-22.046696
6652,39.38226,-31.502975
6653,4.662207,54.169395
6654,-61.590855,4.0212965
6655,37.559475,-31.24076
6656,-57.579254,-2.5997512
6657,-15.424329,48.425186
6658,11.691612,-24.29103
6659,42.36183,-33.200382
6660,47.322975,-30.189661
6661,-16.107058,47.41167
6662,-17.708986,-8.430275
6663,-31.667048,-11.102093
6664,-50.008152,-6.7627835
6665,49.837666,-29.423618
6666,-16.42884,-9.5069685
6667,-4.3954015,52.255627
6668,-23.128353,-7.1969643
6669,-32.894447,-10.356863
6670,54.210674,-21.863012
6671,-62.981644,-7.161795
6672,-5.760701,49.617805
6673,51.993073,-6.496427
6674,50.69017,-7.266967
6675,-13.110847,1.3887441
6676,-36.48365,-14.443521
6677,3.321608,55.74893
6678,1.7641493,55.923058
6679,25.079063,-22.399612
6680,47.467545,-30.288195
6681,-4.6468573,53.502354
6682,-75.93582,-8.020222
6683,-51.226795,-5.981801
6684,38.425976,-36.327873
6685,-10.855623,-4.648154
6686,25.572706,-20.384367
6687,-18.366367,43.44303
6688,2.0204217,51.758602
6689,51.195736,-2.864521
6690,-11.1048155,-15.145498
6691,8.505042,-23.206856
6692,25.520023,-20.337898
6693,-38.799656,-8.023882
6694,-54.592236,-5.6538415
6695,-5.125994,54.565166
6696,46.157314,-9.42417
6697,-8.1658535,-12.185911
6698,-8.170074,32.3113
6699,-9.197927,53.28639
6700,47.49253,-29.820759
6701,25.57354,-20.337114
6702,-66.7915,-5.0931563
6703,-6.7619915,53.647907
6704,-29.90114,-6.660609
6705,-32.442535,-9.080038
6706,56.6143,-25.29305
6707,16.930796,-40.69486
6708,-0.5986224,0.5333737
6709,-59.380898,-4.0140395
6710,-6.2104115,53.644276
6711,-4.8981047,54.22454
6712,-12.669358,23.85502
6713,-3.748166,48.599808
6714,1.1814668,56.41138
6715,-50.500572,-6.7285824
6716,-94.480194,-12.214608
6717,-89.5244,-5.3279066
6718,-98.18239,-12.079117
6719,-51.73993,-5.4319744
6720,-79.1493,2.2039032
6721,50.776745,-7.0883417
6722,9.176147,-22.846064
6723,-19.430109,-7.4485784
6724,48.090782,-31.259731
6725,-5.5904436,31.124613
6726,-54.979256,-5.1274457
6727,-100.21928,-11.678537
6728,-3.7404788,49.45845
6729,54.56277,-24.826088
6730,-18.047688,43.295517
6731,38.62595,-0.6096905
6732,-90.312225,-5.738286
6733,39.026394,-0.48649827
6734,-5.8132854,-17.476742
6735,-87.198425,-5.755348
6736,-90.25589,-8.017955
6737,47.849033,-29.469582
6738,-15.596998,45.023224
6739,43.056297,-31.393847
6740,37.702785,-33.19021
6741,52.975655,-15.849369
6742,-5.829266,54.814037
6743,-16.962236,46.102726
6744,-37.541462,-7.354071
6745,15.943569,-41.31739
6746,46.353333,-30.427628
6747,54.191704,-23.936111
6748,54.015186,-4.766432
6749,-68.93266,-2.130638
6750,-16.076927,26.86916
6751,56.25387,-25.806438
6752,-16.011383,-8.477433
6753,2.2391121,56.023796
6754,12.054288,-25.000786
6755,-61.461456,-3.9402645
6756,-7.6052856,-12.931524
6757,-85.79052,-8.169018
6758,56.586445,-25.441866
6759,-75.71492,-4.013045
6760,-83.50901,-3.2535717
6761,-48.685493,5.6126633
6762,46.637875,-30.539299
6763,-32.559345,-9.3579035
6764,-18.238588,44.885826
6765,52.537285,-4.920681
6766,-73.379906,4.3905344
6767,-64.31885,3.815536
6768,-10.20125,51.643517
6769,-31.918737,-9.548592
6770,-32.661816,-10.536255
6771,-91.240585,-7.9580736
6772,-73.78719,4.177421
6773,-19.800835,-7.604148
6774,-17.126255,46.329266
6775,47.04766,-30.266697
6776,-58.29344,-2.842093
6777,45.544262,-8.785074
6778,48.10006,-30.60189
6779,14.873714,-27.17719
6780,-20.384148,-7.791972
6781,-94.7531,-11.380047
6782,-7.6438456,-12.440116
6783,-55.907898,-4.5767074
6784,-14.2277,46.131016
6785,-21.26173,-7.4667516
6786,-17.777487,44.752365
6787,37.31653,1.7011014
6788,19.877789,-22.989298
6789,-70.81402,-3.3241928
6790,-17.96487,44.35309
6791,15.761612,-39.802795
6792,-28.006659,-9.220757
6793,48.19311,-29.485048
6794,54.286694,-24.293678
6795,-18.173882,-9.511626
6796,-16.383965,18.404295
6797,39.21592,-0.57206863
6798,-14.360539,50.101776
6799,14.519336,-34.879368
6800,-8.975165,-6.0178437
6801,37.134087,1.4030036
6802,13.229623,-21.597837
6803,-86.481804,-3.6926866
6804,39.411972,1.1050811
6805,-11.713943,48.339813
6806,-78.1356,-1.1547964
6807,-11.041435,44.81416
6808,-77.58595,-5.538433
6809,-8.940623,-7.8021393
6810,-5.17621,53.74146
6811,15.35498,-33.236237
6812,-57.322735,-4.904728
6813,18.378428,-39.34066
6814,-16.227604,46.927025
6815,36.45811,0.31955105
6816,10.755256,-24.030151
6817,-5.2606053,-9.242537
6818,-9.217486,48.10532
6819,17.144684,-29.355352
6820,39.445045,0.13625973
6821,5.4676104,-13.257543
6822,-31.01419,7.74817
6823,-81.83901,-4.5031166
6824,-12.247092,50.21405
6825,-17.587132,-8.562265
6826,-61.589725,-4.3066206
6827,-14.73993,47.86216
6828,2.15371,50.263298
6829,11.481614,-24.417871
